date,type,client_id,product_id,quantity,total_amount
2025-04-02,Invoice,73932360.0,105,6,479.94
2025-04-03,Receipt,,109,18,630.0
2025-04-03,Receipt,,102,8,6.8
2025-04-03,Receipt,,108,12,174.0
2025-04-04,Invoice,53826716.0,108,11,159.5
2025-04-04,Receipt,,110,19,379.81
2025-04-04,Receipt,,105,9,719.91
2025-04-04,Receipt,,101,12,102.0
2025-04-04,Receipt,,107,4,99.96
2025-04-04,Receipt,,103,8,76.0
2025-04-05,Invoice,59345683.0,107,16,399.84
2025-04-05,Invoice,29597483.0,111,5,37.5
2025-04-05,Receipt,,105,19,1519.81
2025-04-05,Invoice,26054020.0,108,1,14.5
2025-04-05,Invoice,74252420.0,107,1,24.99
2025-04-05,Receipt,,112,15,67.5
2025-04-05,Invoice,4308421.0,109,1,35.0
2025-04-06,Invoice,17637794.0,104,3,120.0
2025-04-06,Invoice,99159520.0,112,18,81.0
2025-04-06,Receipt,,109,16,560.0
2025-04-06,Receipt,,108,14,203.0
2025-04-06,Invoice,6323852.0,112,10,45.0
2025-04-06,Invoice,98860009.0,109,3,105.0
2025-04-06,Invoice,98860009.0,110,12,239.88
2025-04-06,Receipt,,108,18,261.0
2025-04-06,Invoice,17637794.0,112,17,76.5
2025-04-07,Receipt,,103,4,38.0
2025-04-07,Receipt,,110,1,19.99
2025-04-07,Invoice,39711319.0,103,9,85.5
2025-04-07,Receipt,,111,3,22.5
2025-04-07,Invoice,8004482.0,105,6,479.94
2025-04-07,Receipt,,106,8,440.0
2025-04-07,Receipt,,107,18,449.82
2025-04-08,Receipt,,112,3,13.5
2025-04-08,Receipt,,102,8,6.8
2025-04-08,Invoice,44349361.0,105,9,719.91
2025-04-08,Receipt,,101,14,119.0
2025-04-08,Receipt,,107,15,374.85
2025-04-08,Invoice,30725714.0,105,6,479.94
2025-04-08,Receipt,,109,17,595.0
2025-04-09,Receipt,,104,13,520.0
2025-04-09,Receipt,,106,15,825.0
2025-04-09,Receipt,,111,17,127.5
2025-04-09,Receipt,,112,15,67.5
2025-04-09,Receipt,,107,8,199.92
2025-04-09,Receipt,,106,3,165.0
2025-04-09,Receipt,,107,4,99.96
2025-04-09,Receipt,,101,15,127.5
2025-04-09,Receipt,,101,18,153.0
2025-04-09,Receipt,,112,4,18.0
2025-04-10,Receipt,,105,9,719.91
2025-04-10,Receipt,,101,15,127.5
2025-04-10,Invoice,4308421.0,112,17,76.5
2025-04-10,Receipt,,101,7,59.5
2025-04-10,Receipt,,103,1,9.5
2025-04-10,Receipt,,103,1,9.5
2025-04-11,Receipt,,101,6,51.0
2025-04-11,Receipt,,111,13,97.5
2025-04-11,Receipt,,102,20,17.0
2025-04-11,Invoice,91858555.0,112,18,81.0
2025-04-11,Receipt,,107,17,424.83
2025-04-11,Invoice,54277800.0,108,14,203.0
2025-04-11,Receipt,,109,19,665.0
2025-04-12,Receipt,,105,12,959.88
2025-04-12,Invoice,42133044.0,103,11,104.5
2025-04-12,Receipt,,105,18,1439.82
2025-04-12,Receipt,,102,5,4.25
2025-04-13,Invoice,71969657.0,104,4,160.0
2025-04-13,Receipt,,108,19,275.5
2025-04-13,Invoice,42133044.0,101,5,42.5
2025-04-13,Receipt,,107,2,49.98
2025-04-13,Receipt,,105,14,1119.86
2025-04-14,Receipt,,106,14,770.0
2025-04-14,Receipt,,108,4,58.0
2025-04-14,Invoice,85758349.0,102,5,4.25
2025-04-14,Receipt,,103,8,76.0
2025-04-14,Receipt,,112,15,67.5
2025-04-14,Receipt,,105,11,879.89
2025-04-14,Receipt,,110,20,399.8
2025-04-15,Receipt,,105,7,559.93
2025-04-15,Receipt,,102,14,11.9
2025-04-15,Receipt,,101,13,110.5
2025-04-15,Receipt,,104,16,640.0
2025-04-16,Invoice,79212676.0,105,12,959.88
2025-04-16,Receipt,,104,5,200.0
2025-04-16,Receipt,,106,19,1045.0
2025-04-16,Receipt,,105,5,399.95
2025-04-17,Receipt,,105,7,559.93
2025-04-17,Receipt,,112,14,63.0
2025-04-17,Receipt,,109,5,175.0
2025-04-17,Receipt,,107,5,124.95
2025-04-17,Invoice,66344695.0,112,18,81.0
2025-04-17,Invoice,85822412.0,110,17,339.83
2025-04-17,Receipt,,111,9,67.5
2025-04-17,Receipt,,107,19,474.81
2025-04-19,Receipt,,104,5,200.0
2025-04-19,Receipt,,105,18,1439.82
2025-04-19,Receipt,,112,7,31.5
2025-04-19,Receipt,,105,7,559.93
2025-04-19,Invoice,27888820.0,103,8,76.0
2025-04-20,Invoice,39711319.0,109,11,385.0
2025-04-21,Receipt,,110,1,19.99
2025-04-21,Receipt,,108,2,29.0
2025-04-21,Receipt,,107,9,224.91
2025-04-21,Invoice,66344695.0,103,9,85.5
2025-04-22,Receipt,,108,3,43.5
2025-04-22,Receipt,,106,8,440.0
2025-04-22,Receipt,,101,12,102.0
2025-04-22,Receipt,,109,3,105.0
2025-04-22,Receipt,,102,5,4.25
2025-04-22,Invoice,89774697.0,108,19,275.5
2025-04-22,Receipt,,102,9,7.65
2025-04-23,Receipt,,102,14,11.9
2025-04-23,Invoice,37028180.0,106,9,495.0
2025-04-23,Receipt,,107,18,449.82
2025-04-23,Invoice,84525678.0,105,6,479.94
2025-04-23,Invoice,42436584.0,101,11,93.5
2025-04-23,Receipt,,103,11,104.5
2025-04-23,Receipt,,108,2,29.0
2025-04-23,Receipt,,102,1,0.85
2025-04-23,Receipt,,106,19,1045.0
2025-04-24,Invoice,14508768.0,111,19,142.5
2025-04-24,Receipt,,101,2,17.0
2025-04-24,Receipt,,112,14,63.0
2025-04-24,Invoice,39711319.0,107,17,424.83
2025-04-24,Receipt,,104,14,560.0
2025-04-24,Receipt,,101,13,110.5
2025-04-24,Receipt,,111,19,142.5
2025-04-25,Invoice,35495029.0,109,2,70.0
2025-04-25,Receipt,,111,5,37.5
2025-04-25,Invoice,8004482.0,105,1,79.99
2025-04-25,Invoice,6323852.0,112,12,54.0
2025-04-25,Invoice,59345683.0,110,20,399.8
2025-04-25,Receipt,,107,11,274.89
2025-04-25,Receipt,,102,1,0.85
2025-04-26,Receipt,,107,19,474.81
2025-04-26,Invoice,78270025.0,112,6,27.0
2025-04-26,Invoice,92747083.0,111,10,75.0
2025-04-26,Receipt,,102,18,15.3
2025-04-26,Receipt,,110,3,59.97
2025-04-26,Receipt,,109,3,105.0
2025-04-27,Receipt,,102,9,7.65
2025-04-27,Receipt,,108,17,246.5
2025-04-27,Receipt,,106,13,715.0
2025-04-27,Invoice,35495029.0,101,6,51.0
2025-04-27,Invoice,39711319.0,106,15,825.0
2025-04-27,Receipt,,109,17,595.0
2025-04-28,Receipt,,102,19,16.15
2025-04-28,Receipt,,108,13,188.5
2025-04-28,Receipt,,109,12,420.0
2025-04-28,Receipt,,102,1,0.85
2025-04-28,Receipt,,112,11,49.5
2025-04-29,Receipt,,110,17,339.83
2025-04-29,Receipt,,101,12,102.0
2025-04-29,Receipt,,109,3,105.0
2025-04-30,Invoice,53826716.0,104,15,600.0
2025-04-30,Receipt,,106,19,1045.0
2025-04-30,Receipt,,102,10,8.5
2025-04-30,Receipt,,111,1,7.5
2025-04-30,Receipt,,108,1,14.5
2025-04-30,Receipt,,105,2,159.98
2025-04-30,Receipt,,109,11,385.0
2025-04-30,Invoice,45540424.0,107,7,174.93
2025-05-01,Receipt,,109,4,140.0
2025-05-01,Receipt,,110,2,39.98
2025-05-01,Receipt,,105,19,1519.81
2025-05-01,Receipt,,112,17,76.5
2025-05-01,Invoice,98860009.0,106,12,660.0
2025-05-01,Receipt,,108,19,275.5
2025-05-01,Receipt,,110,6,119.94
2025-05-02,Receipt,,107,4,99.96
2025-05-02,Invoice,344303.0,109,19,665.0
2025-05-02,Receipt,,107,10,249.9
2025-05-02,Receipt,,105,6,479.94
2025-05-02,Invoice,74252420.0,107,1,24.99
2025-05-02,Invoice,84525678.0,110,9,179.91
2025-05-03,Invoice,74252420.0,112,11,49.5
2025-05-03,Receipt,,112,11,49.5
2025-05-03,Receipt,,105,17,1359.83
2025-05-03,Receipt,,110,11,219.89
2025-05-03,Receipt,,103,8,76.0
2025-05-03,Receipt,,108,6,87.0
2025-05-03,Receipt,,106,11,605.0
2025-05-03,Receipt,,110,11,219.89
2025-05-03,Receipt,,109,14,490.0
2025-05-03,Receipt,,101,5,42.5
2025-05-03,Receipt,,101,13,110.5
2025-05-03,Receipt,,106,19,1045.0
2025-05-03,Invoice,79212676.0,101,10,85.0
2025-05-04,Receipt,,105,7,559.93
2025-05-04,Receipt,,108,12,174.0
2025-05-04,Receipt,,101,18,153.0
2025-05-04,Receipt,,109,6,210.0
2025-05-04,Receipt,,112,18,81.0
2025-05-04,Invoice,81259008.0,105,13,1039.87
2025-05-04,Invoice,42436584.0,105,5,399.95
2025-05-04,Invoice,35495029.0,106,17,935.0
2025-05-04,Receipt,,106,4,220.0
2025-05-04,Receipt,,112,4,18.0
2025-05-05,Invoice,35495029.0,110,10,199.9
2025-05-05,Receipt,,104,2,80.0
2025-05-05,Receipt,,103,16,152.0
2025-05-05,Receipt,,112,11,49.5
2025-05-05,Receipt,,105,10,799.9
2025-05-06,Invoice,21127115.0,102,13,11.05
2025-05-06,Receipt,,104,15,600.0
2025-05-06,Receipt,,105,15,1199.85
2025-05-06,Receipt,,101,8,68.0
2025-05-06,Receipt,,110,16,319.84
2025-05-06,Invoice,79089901.0,104,2,80.0
2025-05-06,Invoice,81415657.0,110,8,159.92
2025-05-06,Receipt,,108,7,101.5
2025-05-07,Receipt,,110,14,279.86
2025-05-07,Receipt,,107,4,99.96
2025-05-07,Receipt,,112,2,9.0
2025-05-07,Receipt,,102,11,9.35
2025-05-07,Receipt,,110,13,259.87
2025-05-08,Receipt,,103,16,152.0
2025-05-08,Receipt,,106,11,605.0
2025-05-08,Invoice,37028180.0,106,18,990.0
2025-05-08,Invoice,4180968.0,112,4,18.0
2025-05-08,Receipt,,103,5,47.5
2025-05-08,Receipt,,107,10,249.9
2025-05-08,Invoice,92747083.0,105,1,79.99
2025-05-08,Invoice,42133044.0,103,2,19.0
2025-05-08,Receipt,,103,12,114.0
2025-05-08,Receipt,,107,3,74.97
2025-05-09,Receipt,,102,19,16.15
2025-05-09,Receipt,,107,2,49.98
2025-05-09,Receipt,,105,10,799.9
2025-05-09,Receipt,,102,2,1.7
2025-05-09,Receipt,,105,17,1359.83
2025-05-09,Invoice,8004482.0,103,14,133.0
2025-05-09,Invoice,37028180.0,110,3,59.97
2025-05-09,Receipt,,102,16,13.6
2025-05-09,Invoice,91858555.0,111,10,75.0
2025-05-09,Invoice,29597483.0,103,6,57.0
2025-05-10,Receipt,,101,15,127.5
2025-05-10,Receipt,,108,18,261.0
2025-05-10,Receipt,,111,7,52.5
2025-05-10,Receipt,,101,15,127.5
2025-05-10,Receipt,,110,5,99.95
2025-05-10,Receipt,,106,1,55.0
2025-05-10,Receipt,,105,6,479.94
2025-05-10,Receipt,,110,14,279.86
2025-05-11,Receipt,,106,18,990.0
2025-05-11,Invoice,6323852.0,107,13,324.87
2025-05-11,Receipt,,106,20,1100.0
2025-05-12,Receipt,,109,11,385.0
2025-05-12,Invoice,8004482.0,105,13,1039.87
2025-05-12,Invoice,63709724.0,111,10,75.0
2025-05-12,Receipt,,110,6,119.94
2025-05-12,Invoice,89774697.0,107,20,499.8
2025-05-12,Invoice,17637794.0,106,2,110.0
2025-05-12,Receipt,,101,17,144.5
2025-05-12,Receipt,,105,14,1119.86
2025-05-12,Receipt,,103,20,190.0
2025-05-13,Invoice,26054020.0,103,4,38.0
2025-05-13,Invoice,89774697.0,102,18,15.3
2025-05-13,Receipt,,105,20,1599.8
2025-05-13,Receipt,,111,12,90.0
2025-05-13,Receipt,,109,20,700.0
2025-05-13,Receipt,,109,19,665.0
2025-05-13,Receipt,,109,11,385.0
2025-05-13,Receipt,,101,1,8.5
2025-05-13,Receipt,,112,3,13.5
2025-05-14,Receipt,,108,19,275.5
2025-05-14,Receipt,,106,10,550.0
2025-05-14,Receipt,,112,20,90.0
2025-05-14,Receipt,,107,11,274.89
2025-05-14,Receipt,,109,14,490.0
2025-05-14,Receipt,,109,16,560.0
2025-05-14,Invoice,54277800.0,101,8,68.0
2025-05-15,Invoice,71969657.0,108,3,43.5
2025-05-15,Invoice,89774697.0,107,3,74.97
2025-05-15,Receipt,,103,5,47.5
2025-05-15,Receipt,,107,8,199.92
2025-05-15,Receipt,,106,6,330.0
2025-05-15,Invoice,37388792.0,105,3,239.97
2025-05-15,Receipt,,111,7,52.5
2025-05-15,Receipt,,103,14,133.0
2025-05-16,Invoice,88725654.0,111,18,135.0
2025-05-16,Invoice,42133044.0,110,19,379.81
2025-05-16,Receipt,,108,18,261.0
2025-05-16,Receipt,,105,18,1439.82
2025-05-16,Receipt,,105,14,1119.86
2025-05-16,Invoice,85822412.0,108,9,130.5
2025-05-16,Invoice,56379329.0,112,14,63.0
2025-05-17,Receipt,,106,15,825.0
2025-05-17,Invoice,37388792.0,106,17,935.0
2025-05-17,Receipt,,106,11,605.0
2025-05-17,Invoice,56379329.0,107,16,399.84
2025-05-17,Receipt,,105,4,319.96
2025-05-18,Receipt,,109,5,175.0
2025-05-18,Receipt,,109,11,385.0
2025-05-18,Receipt,,109,15,525.0
2025-05-18,Receipt,,109,6,210.0
2025-05-18,Invoice,59345683.0,111,12,90.0
2025-05-18,Receipt,,108,4,58.0
2025-05-18,Receipt,,103,6,57.0
2025-05-18,Receipt,,110,3,59.97
2025-05-19,Receipt,,112,15,67.5
2025-05-19,Receipt,,110,2,39.98
2025-05-19,Receipt,,110,10,199.9
2025-05-19,Invoice,85758349.0,103,2,19.0
2025-05-19,Receipt,,107,2,49.98
2025-05-19,Receipt,,109,14,490.0
2025-05-19,Receipt,,103,6,57.0
2025-05-19,Receipt,,111,4,30.0
2025-05-19,Receipt,,101,5,42.5
2025-05-20,Receipt,,108,12,174.0
2025-05-20,Receipt,,107,3,74.97
2025-05-20,Receipt,,104,1,40.0
2025-05-20,Receipt,,111,3,22.5
2025-05-20,Receipt,,105,15,1199.85
2025-05-20,Receipt,,104,5,200.0
2025-05-20,Receipt,,105,14,1119.86
2025-05-21,Receipt,,105,14,1119.86
2025-05-21,Receipt,,108,11,159.5
2025-05-21,Receipt,,112,20,90.0
2025-05-21,Receipt,,104,15,600.0
2025-05-21,Invoice,4180968.0,106,12,660.0
2025-05-21,Receipt,,101,13,110.5
2025-05-21,Receipt,,101,15,127.5
2025-05-22,Invoice,35495029.0,104,6,240.0
2025-05-22,Invoice,71969657.0,110,17,339.83
2025-05-22,Receipt,,110,3,59.97
2025-05-22,Receipt,,111,11,82.5
2025-05-22,Receipt,,108,3,43.5
2025-05-22,Receipt,,104,15,600.0
2025-05-22,Receipt,,107,7,174.93
2025-05-23,Receipt,,109,6,210.0
2025-05-23,Invoice,39711319.0,111,10,75.0
2025-05-23,Invoice,63709724.0,107,14,349.86
2025-05-23,Invoice,37388792.0,106,3,165.0
2025-05-24,Invoice,6323852.0,105,14,1119.86
2025-05-24,Receipt,,103,11,104.5
2025-05-24,Receipt,,108,14,203.0
2025-05-24,Receipt,,102,18,15.3
2025-05-24,Receipt,,108,1,14.5
2025-05-24,Receipt,,108,3,43.5
2025-05-24,Receipt,,112,7,31.5
2025-05-24,Invoice,42133044.0,110,3,59.97
2025-05-24,Receipt,,110,6,119.94
2025-05-24,Receipt,,108,13,188.5
2025-05-24,Receipt,,112,2,9.0
2025-05-25,Receipt,,103,13,123.5
2025-05-25,Receipt,,103,16,152.0
2025-05-25,Receipt,,103,1,9.5
2025-05-26,Receipt,,103,2,19.0
2025-05-26,Receipt,,107,9,224.91
2025-05-26,Receipt,,105,16,1279.84
2025-05-26,Receipt,,110,15,299.85
2025-05-26,Receipt,,112,16,72.0
2025-05-26,Receipt,,110,1,19.99
2025-05-27,Receipt,,111,18,135.0
2025-05-27,Receipt,,101,19,161.5
2025-05-27,Receipt,,104,8,320.0
2025-05-27,Invoice,37028180.0,109,7,245.0
2025-05-27,Receipt,,109,15,525.0
2025-05-27,Invoice,85758349.0,103,18,171.0
2025-05-27,Invoice,63709724.0,107,14,349.86
2025-05-27,Invoice,99159520.0,103,7,66.5
2025-05-27,Invoice,66344695.0,108,11,159.5
2025-05-28,Receipt,,108,5,72.5
2025-05-28,Invoice,39711319.0,111,11,82.5
2025-05-28,Receipt,,106,1,55.0
2025-05-28,Receipt,,103,17,161.5
2025-05-28,Invoice,64119726.0,101,16,136.0
2025-05-28,Receipt,,108,3,43.5
2025-05-28,Receipt,,112,2,9.0
2025-05-28,Invoice,88725654.0,106,9,495.0
2025-05-28,Receipt,,112,15,67.5
2025-05-28,Invoice,10752378.0,110,15,299.85
2025-05-28,Receipt,,108,7,101.5
2025-05-28,Receipt,,105,10,799.9
2025-05-28,Invoice,39711319.0,106,6,330.0
2025-05-28,Receipt,,107,2,49.98
2025-05-29,Receipt,,107,19,474.81
2025-05-29,Invoice,54277800.0,102,1,0.85
2025-05-29,Receipt,,108,20,290.0
2025-05-29,Receipt,,108,8,116.0
2025-05-29,Receipt,,110,7,139.93
2025-05-30,Receipt,,102,8,6.8
2025-05-30,Receipt,,111,9,67.5
2025-05-30,Invoice,81259008.0,105,13,1039.87
2025-05-30,Invoice,71969657.0,102,9,7.65
2025-05-31,Invoice,63709724.0,104,7,280.0
2025-05-31,Receipt,,111,1,7.5
2025-05-31,Receipt,,111,20,150.0
2025-06-01,Receipt,,103,4,38.0
2025-06-01,Receipt,,111,6,45.0
2025-06-01,Invoice,11819185.0,106,11,605.0
2025-06-01,Receipt,,103,12,114.0
2025-06-01,Receipt,,107,19,474.81
2025-06-02,Receipt,,111,2,15.0
2025-06-02,Receipt,,105,1,79.99
2025-06-02,Receipt,,105,8,639.92
2025-06-02,Receipt,,111,2,15.0
2025-06-02,Receipt,,107,1,24.99
2025-06-02,Receipt,,105,3,239.97
2025-06-02,Invoice,11819185.0,108,18,261.0
2025-06-02,Receipt,,103,14,133.0
2025-06-02,Receipt,,111,12,90.0
2025-06-03,Receipt,,110,18,359.82
2025-06-03,Receipt,,104,13,520.0
2025-06-03,Receipt,,105,4,319.96
2025-06-03,Receipt,,109,13,455.0
2025-06-03,Receipt,,103,12,114.0
2025-06-03,Receipt,,104,9,360.0
2025-06-03,Invoice,98860009.0,105,1,79.99
2025-06-03,Invoice,85758349.0,102,15,12.75
2025-06-03,Receipt,,109,1,35.0
2025-06-03,Invoice,99159520.0,108,5,72.5
2025-06-03,Receipt,,102,18,15.3
2025-06-03,Receipt,,108,18,261.0
2025-06-04,Invoice,37028180.0,109,7,245.0
2025-06-04,Invoice,21127115.0,111,7,52.5
2025-06-04,Receipt,,108,12,174.0
2025-06-04,Receipt,,101,13,110.5
2025-06-05,Receipt,,101,8,68.0
2025-06-05,Receipt,,111,2,15.0
2025-06-05,Invoice,17637794.0,110,17,339.83
2025-06-05,Receipt,,101,19,161.5
2025-06-05,Receipt,,107,18,449.82
2025-06-05,Receipt,,112,8,36.0
2025-06-05,Receipt,,106,4,220.0
2025-06-05,Invoice,27888820.0,109,5,175.0
2025-06-05,Invoice,9335534.0,108,6,87.0
2025-06-05,Receipt,,102,11,9.35
2025-06-05,Receipt,,102,18,15.3
2025-06-06,Receipt,,102,16,13.6
2025-06-06,Receipt,,109,17,595.0
2025-06-06,Invoice,84525678.0,105,12,959.88
2025-06-06,Receipt,,106,15,825.0
2025-06-06,Receipt,,101,13,110.5
2025-06-06,Receipt,,111,4,30.0
2025-06-06,Invoice,10752378.0,110,16,319.84
2025-06-06,Receipt,,111,8,60.0
2025-06-06,Receipt,,107,14,349.86
2025-06-06,Receipt,,103,14,133.0
2025-06-06,Receipt,,106,7,385.0
2025-06-06,Receipt,,103,13,123.5
2025-06-07,Receipt,,104,5,200.0
2025-06-07,Receipt,,108,18,261.0
2025-06-07,Receipt,,101,4,34.0
2025-06-08,Invoice,45540424.0,109,4,140.0
2025-06-08,Receipt,,112,19,85.5
2025-06-09,Invoice,30725714.0,105,10,799.9
2025-06-09,Receipt,,110,9,179.91
2025-06-09,Invoice,6323852.0,103,9,85.5
2025-06-09,Receipt,,105,18,1439.82
2025-06-10,Invoice,84525678.0,109,19,665.0
2025-06-10,Invoice,27760841.0,105,14,1119.86
2025-06-10,Invoice,8004482.0,103,2,19.0
2025-06-10,Receipt,,108,14,203.0
2025-06-10,Receipt,,104,3,120.0
2025-06-11,Invoice,30725714.0,111,10,75.0
2025-06-11,Invoice,71969657.0,105,18,1439.82
2025-06-11,Receipt,,103,7,66.5
2025-06-11,Receipt,,108,4,58.0
2025-06-11,Receipt,,103,5,47.5
2025-06-11,Receipt,,102,11,9.35
2025-06-11,Receipt,,111,10,75.0
2025-06-12,Receipt,,104,10,400.0
2025-06-12,Invoice,37028180.0,105,9,719.91
2025-06-12,Receipt,,106,10,550.0
2025-06-12,Receipt,,111,7,52.5
2025-06-12,Receipt,,101,20,170.0
2025-06-12,Receipt,,106,11,605.0
2025-06-12,Receipt,,101,9,76.5
2025-06-12,Receipt,,102,8,6.8
2025-06-12,Receipt,,105,4,319.96
2025-06-13,Receipt,,103,5,47.5
2025-06-13,Receipt,,110,18,359.82
2025-06-13,Invoice,53826716.0,105,19,1519.81
2025-06-13,Receipt,,106,4,220.0
2025-06-13,Receipt,,111,2,15.0
2025-06-13,Receipt,,112,10,45.0
2025-06-13,Receipt,,110,13,259.87
2025-06-13,Receipt,,107,14,349.86
2025-06-13,Receipt,,107,12,299.88
2025-06-13,Receipt,,107,14,349.86
2025-06-14,Invoice,8004482.0,112,6,27.0
2025-06-14,Invoice,27888820.0,106,16,880.0
2025-06-14,Invoice,4308421.0,102,18,15.3
2025-06-14,Receipt,,105,9,719.91
2025-06-14,Receipt,,107,10,249.9
2025-06-14,Invoice,344303.0,111,18,135.0
2025-06-14,Receipt,,108,17,246.5
2025-06-15,Invoice,99159520.0,102,14,11.9
2025-06-15,Invoice,27760841.0,103,11,104.5
2025-06-15,Receipt,,111,12,90.0
2025-06-15,Receipt,,104,18,720.0
2025-06-15,Invoice,37388792.0,104,19,760.0
2025-06-15,Receipt,,111,15,112.5
2025-06-15,Receipt,,112,17,76.5
2025-06-16,Receipt,,104,18,720.0
2025-06-16,Invoice,81415657.0,112,12,54.0
2025-06-16,Receipt,,104,19,760.0
2025-06-16,Receipt,,106,12,660.0
2025-06-16,Receipt,,106,11,605.0
2025-06-16,Invoice,74252420.0,106,12,660.0
2025-06-16,Receipt,,102,13,11.05
2025-06-16,Invoice,4308421.0,101,20,170.0
2025-06-17,Receipt,,103,2,19.0
2025-06-17,Invoice,35495029.0,107,6,149.94
2025-06-17,Receipt,,106,7,385.0
2025-06-17,Invoice,42436584.0,112,18,81.0
2025-06-17,Receipt,,110,2,39.98
2025-06-17,Receipt,,103,6,57.0
2025-06-18,Invoice,56581473.0,101,5,42.5
2025-06-18,Receipt,,109,20,700.0
2025-06-18,Invoice,29597483.0,108,14,203.0
2025-06-18,Receipt,,102,8,6.8
2025-06-18,Invoice,44349361.0,104,11,440.0
2025-06-18,Invoice,85822412.0,108,13,188.5
2025-06-18,Receipt,,101,3,25.5
2025-06-18,Receipt,,107,4,99.96
2025-06-19,Invoice,6323852.0,101,20,170.0
2025-06-19,Receipt,,105,18,1439.82
2025-06-19,Invoice,72148284.0,106,20,1100.0
2025-06-19,Receipt,,107,2,49.98
2025-06-19,Receipt,,109,3,105.0
2025-06-20,Receipt,,101,20,170.0
2025-06-20,Receipt,,109,10,350.0
2025-06-20,Invoice,92747083.0,104,20,800.0
2025-06-20,Invoice,78270025.0,101,19,161.5
2025-06-20,Receipt,,102,11,9.35
2025-06-21,Receipt,,108,10,145.0
2025-06-21,Receipt,,108,6,87.0
2025-06-21,Invoice,85822412.0,102,5,4.25
2025-06-21,Receipt,,105,7,559.93
2025-06-21,Invoice,84525678.0,110,15,299.85
2025-06-21,Receipt,,107,3,74.97
2025-06-21,Receipt,,106,16,880.0
2025-06-21,Receipt,,108,10,145.0
2025-06-21,Receipt,,111,10,75.0
2025-06-21,Receipt,,102,3,2.55
2025-06-22,Invoice,88725654.0,104,19,760.0
2025-06-22,Invoice,45540424.0,102,13,11.05
2025-06-22,Receipt,,101,20,170.0
2025-06-22,Receipt,,103,10,95.0
2025-06-22,Invoice,89774697.0,103,17,161.5
2025-06-22,Receipt,,104,19,760.0
2025-06-22,Receipt,,106,18,990.0
2025-06-22,Invoice,98860009.0,102,6,5.1
2025-06-22,Receipt,,106,19,1045.0
2025-06-23,Receipt,,106,7,385.0
2025-06-23,Receipt,,104,11,440.0
2025-06-23,Receipt,,101,18,153.0
2025-06-23,Receipt,,104,14,560.0
2025-06-23,Invoice,89774697.0,111,12,90.0
2025-06-23,Receipt,,104,7,280.0
2025-06-23,Receipt,,101,14,119.0
2025-06-23,Receipt,,112,6,27.0
2025-06-23,Receipt,,101,12,102.0
2025-06-23,Receipt,,102,15,12.75
2025-06-24,Invoice,78270025.0,111,5,37.5
2025-06-24,Invoice,59345683.0,112,1,4.5
2025-06-24,Receipt,,103,17,161.5
2025-06-24,Receipt,,112,6,27.0
2025-06-24,Invoice,53826716.0,107,14,349.86
2025-06-24,Receipt,,110,5,99.95
2025-06-25,Invoice,92747083.0,110,13,259.87
2025-06-25,Invoice,81259008.0,112,19,85.5
2025-06-25,Invoice,66344695.0,111,19,142.5
2025-06-25,Receipt,,112,20,90.0
2025-06-25,Receipt,,106,6,330.0
2025-06-26,Receipt,,104,12,480.0
2025-06-26,Receipt,,105,7,559.93
2025-06-26,Receipt,,106,12,660.0
2025-06-26,Receipt,,105,15,1199.85
2025-06-26,Invoice,66344695.0,109,14,490.0
2025-06-26,Invoice,85758349.0,104,7,280.0
2025-06-26,Receipt,,103,12,114.0
2025-06-27,Receipt,,111,16,120.0
2025-06-27,Receipt,,108,18,261.0
2025-06-27,Receipt,,105,4,319.96
2025-06-27,Receipt,,106,10,550.0
2025-06-27,Receipt,,106,7,385.0
2025-06-27,Invoice,4180968.0,102,9,7.65
2025-06-27,Receipt,,111,2,15.0
2025-06-28,Receipt,,103,4,38.0
2025-06-28,Receipt,,109,9,315.0
2025-06-28,Receipt,,111,20,150.0
2025-06-28,Invoice,17637794.0,101,10,85.0
2025-06-28,Receipt,,110,3,59.97
2025-06-28,Invoice,89774697.0,106,6,330.0
2025-06-28,Receipt,,105,8,639.92
2025-06-28,Receipt,,105,11,879.89
2025-06-28,Invoice,88725654.0,105,11,879.89
2025-06-28,Receipt,,110,5,99.95
2025-06-28,Receipt,,103,12,114.0
2025-06-29,Receipt,,106,10,550.0
2025-06-29,Invoice,72148284.0,111,16,120.0
2025-06-29,Receipt,,105,13,1039.87
2025-06-29,Invoice,74252420.0,104,1,40.0
2025-06-30,Receipt,,111,8,60.0
2025-06-30,Invoice,73932360.0,110,6,119.94
2025-06-30,Receipt,,107,11,274.89
2025-06-30,Receipt,,101,12,102.0
2025-06-30,Receipt,,105,20,1599.8
2025-06-30,Invoice,91858555.0,104,7,280.0
2025-06-30,Receipt,,101,3,25.5
2025-07-01,Invoice,66344695.0,108,4,58.0
2025-07-01,Receipt,,112,15,67.5
2025-07-01,Receipt,,110,9,179.91
2025-07-01,Receipt,,103,14,133.0
2025-07-01,Invoice,72148284.0,110,19,379.81
2025-07-01,Receipt,,105,19,1519.81
2025-07-01,Receipt,,109,1,35.0
2025-07-01,Receipt,,104,8,320.0
2025-07-02,Receipt,,112,11,49.5
2025-07-02,Invoice,37388792.0,103,14,133.0
2025-07-02,Receipt,,109,19,665.0
2025-07-02,Invoice,54277800.0,102,5,4.25
2025-07-02,Receipt,,109,6,210.0
2025-07-02,Receipt,,107,1,24.99
2025-07-03,Receipt,,110,20,399.8
2025-07-03,Receipt,,111,2,15.0
